filename,split
96_2_7.pkl,val
97_2_8.pkl,val
98_2_9.pkl,val
99_2_10.pkl,val
182_3_5.pkl,train
183_3_6.pkl,train
184_3_7.pkl,train
185_3_8.pkl,train
186_3_9.pkl,train
187_3_10.pkl,train
188_3_11.pkl,train
189_3_12.pkl,train
190_3_13.pkl,train
191_3_14.pkl,train
192_3_15.pkl,train
193_3_16.pkl,train
194_3_17.pkl,train
195_3_18.pkl,train
196_3_19.pkl,train
197_3_20.pkl,train
198_3_21.pkl,train
199_3_22.pkl,train
200_3_23.pkl,train
201_3_24.pkl,train
202_3_25.pkl,train
203_3_26.pkl,train
204_3_27.pkl,train
205_3_28.pkl,train
206_3_29.pkl,train
207_3_30.pkl,train
208_3_31.pkl,train
209_3_32.pkl,train
210_3_33.pkl,train
211_3_34.pkl,train
212_3_35.pkl,train
213_3_36.pkl,train
214_3_37.pkl,train
215_3_38.pkl,train
216_3_39.pkl,train
217_3_40.pkl,train
218_3_41.pkl,train
219_3_42.pkl,train
220_3_43.pkl,train
221_3_44.pkl,train
222_3_45.pkl,train
223_3_46.pkl,train
224_3_47.pkl,train
225_3_48.pkl,train
226_3_49.pkl,train
227_3_50.pkl,train
228_3_51.pkl,train
229_3_52.pkl,train
230_3_53.pkl,train
231_3_54.pkl,train
232_3_55.pkl,train
233_3_56.pkl,train
234_3_57.pkl,train
235_3_58.pkl,train
236_3_59.pkl,train
237_3_60.pkl,train
238_3_61.pkl,train
239_3_62.pkl,train
240_3_63.pkl,train
241_3_64.pkl,train
242_3_65.pkl,train
243_3_66.pkl,train
244_3_67.pkl,train
245_3_68.pkl,train
246_3_69.pkl,train
247_3_70.pkl,train
248_3_71.pkl,train
249_3_72.pkl,train
250_3_73.pkl,train
251_3_74.pkl,train
252_3_75.pkl,train
253_3_76.pkl,train
254_3_77.pkl,train
255_3_78.pkl,train
256_3_79.pkl,train
257_3_80.pkl,train
258_3_81.pkl,train
259_3_82.pkl,train
260_3_83.pkl,train
261_3_84.pkl,train
262_3_85.pkl,train
263_3_86.pkl,train
264_3_87.pkl,train
265_3_88.pkl,train
266_3_89.pkl,train
267_3_90.pkl,train
268_3_91.pkl,train
269_3_92.pkl,train
270_4_6.pkl,train
271_4_7.pkl,train
272_4_8.pkl,train
273_4_9.pkl,train
274_4_10.pkl,train
275_4_11.pkl,train
276_4_12.pkl,train
277_4_13.pkl,train
278_4_14.pkl,train
279_4_15.pkl,train
280_4_16.pkl,train
281_4_17.pkl,train
282_4_18.pkl,train
283_4_19.pkl,train
284_4_20.pkl,train
285_4_21.pkl,train
286_4_22.pkl,train
287_4_23.pkl,train
288_4_24.pkl,train
289_4_25.pkl,train
290_4_26.pkl,train
291_4_27.pkl,train
292_4_28.pkl,train
293_4_29.pkl,train
294_4_30.pkl,train
295_4_31.pkl,train
296_4_32.pkl,train
297_4_33.pkl,train
298_4_34.pkl,train
299_4_35.pkl,train
300_4_36.pkl,train
301_4_37.pkl,train
302_4_38.pkl,train
303_4_39.pkl,train
304_4_40.pkl,train
305_4_41.pkl,train
306_4_42.pkl,train
307_4_43.pkl,train
308_4_44.pkl,train
309_4_45.pkl,train
310_4_46.pkl,train
311_4_47.pkl,train
312_4_48.pkl,train
313_4_49.pkl,train
314_4_50.pkl,train
315_4_51.pkl,train
316_4_52.pkl,train
317_4_53.pkl,train
318_4_54.pkl,train
319_4_55.pkl,train
320_4_56.pkl,train
321_4_57.pkl,train
322_4_58.pkl,train
323_4_59.pkl,train
324_4_60.pkl,train
325_4_61.pkl,train
326_4_62.pkl,train
327_4_63.pkl,train
328_4_64.pkl,train
329_4_65.pkl,train
330_4_66.pkl,train
331_4_67.pkl,train
332_4_68.pkl,train
333_4_69.pkl,train
334_4_70.pkl,train
335_4_71.pkl,train
336_4_72.pkl,train
337_4_73.pkl,train
338_4_74.pkl,train
339_4_75.pkl,train
340_4_76.pkl,train
341_4_77.pkl,train
342_4_78.pkl,train
343_4_79.pkl,train
344_4_80.pkl,train
345_4_81.pkl,train
346_4_82.pkl,train
347_4_83.pkl,train
348_4_84.pkl,train
349_4_85.pkl,train
350_4_86.pkl,train
351_4_87.pkl,train
352_4_88.pkl,train
353_4_89.pkl,train
354_4_90.pkl,train
355_4_91.pkl,train
356_4_92.pkl,train
357_5_2.pkl,val
358_5_3.pkl,val
359_5_4.pkl,val
360_5_5.pkl,val
361_5_6.pkl,val
362_5_7.pkl,val
363_5_8.pkl,val
364_5_9.pkl,val
365_5_10.pkl,val
366_5_11.pkl,val
367_5_12.pkl,val
368_5_13.pkl,val
369_5_14.pkl,val
370_5_15.pkl,val
371_5_16.pkl,val
372_5_17.pkl,val
373_5_18.pkl,val
374_5_19.pkl,val
375_5_20.pkl,val
376_5_21.pkl,val
377_5_22.pkl,val
378_5_23.pkl,val
379_5_24.pkl,val
380_5_25.pkl,val
381_5_26.pkl,val
382_5_27.pkl,val
383_5_28.pkl,val
384_5_29.pkl,val
385_5_30.pkl,val
386_5_31.pkl,val
387_5_32.pkl,val
388_5_33.pkl,val
389_5_34.pkl,val
390_5_35.pkl,val
391_5_36.pkl,val
392_5_37.pkl,val
393_5_38.pkl,val
394_5_39.pkl,val
395_5_40.pkl,val
396_5_41.pkl,val
397_5_42.pkl,val
398_5_43.pkl,val
399_5_44.pkl,val
400_5_45.pkl,val
401_5_46.pkl,val
402_5_47.pkl,val
403_5_48.pkl,val
404_5_49.pkl,val
405_5_50.pkl,val
406_5_51.pkl,val
407_5_52.pkl,val
408_5_53.pkl,val
409_5_54.pkl,val
410_5_55.pkl,val
411_5_56.pkl,val
412_5_57.pkl,val
413_5_58.pkl,val
414_5_59.pkl,val
415_5_60.pkl,val
416_5_61.pkl,val
417_5_62.pkl,val
418_5_63.pkl,val
419_5_64.pkl,val
420_5_65.pkl,val
421_5_66.pkl,val
422_5_67.pkl,val
423_5_68.pkl,val
424_5_69.pkl,val
425_5_70.pkl,val
426_5_71.pkl,val
427_5_72.pkl,val
428_5_73.pkl,val
429_5_74.pkl,val
430_5_75.pkl,val
431_5_76.pkl,val
432_5_77.pkl,val
433_5_78.pkl,val
434_5_79.pkl,val
435_5_80.pkl,val
436_5_81.pkl,val
437_5_82.pkl,val
438_5_83.pkl,val
439_5_84.pkl,val
440_5_85.pkl,val
441_5_86.pkl,val
442_5_87.pkl,val
443_5_88.pkl,val
444_5_89.pkl,val
445_5_90.pkl,val
446_5_91.pkl,val
447_5_92.pkl,val
448_6_3.pkl,train
449_6_4.pkl,train
450_6_5.pkl,train
451_6_6.pkl,train
452_6_7.pkl,train
453_6_8.pkl,train
454_6_9.pkl,train
455_6_10.pkl,train
456_6_11.pkl,train
457_6_12.pkl,train
458_6_13.pkl,train
459_6_14.pkl,train
460_6_15.pkl,train
461_6_16.pkl,train
462_6_17.pkl,train
463_6_18.pkl,train
464_6_19.pkl,train
465_6_20.pkl,train
466_6_21.pkl,train
467_6_22.pkl,train
468_6_23.pkl,train
469_6_24.pkl,train
470_6_25.pkl,train
471_6_26.pkl,train
472_6_27.pkl,train
473_6_28.pkl,train
474_6_29.pkl,train
475_6_30.pkl,train
476_6_31.pkl,train
477_6_32.pkl,train
478_6_33.pkl,train
479_6_34.pkl,train
480_6_35.pkl,train
481_6_36.pkl,train
482_6_37.pkl,train
483_6_38.pkl,train
484_6_39.pkl,train
485_6_40.pkl,train
486_6_41.pkl,train
487_6_42.pkl,train
488_6_43.pkl,train
489_6_44.pkl,train
490_6_45.pkl,train
491_6_46.pkl,train
492_6_47.pkl,train
493_6_48.pkl,train
494_6_49.pkl,train
495_6_50.pkl,train
496_6_51.pkl,train
497_6_52.pkl,train
498_6_53.pkl,train
499_6_54.pkl,train
500_6_55.pkl,train
501_6_56.pkl,train
502_6_57.pkl,train
503_6_58.pkl,train
504_6_59.pkl,train
505_6_60.pkl,train
506_6_61.pkl,train
507_6_62.pkl,train
508_6_63.pkl,train
509_6_64.pkl,train
510_6_65.pkl,train
511_6_66.pkl,train
512_6_67.pkl,train
513_6_68.pkl,train
514_6_69.pkl,train
515_6_70.pkl,train
516_6_71.pkl,train
517_6_72.pkl,train
518_6_73.pkl,train
519_6_74.pkl,train
520_6_75.pkl,train
521_6_76.pkl,train
522_6_77.pkl,train
523_6_78.pkl,train
524_6_79.pkl,train
525_6_80.pkl,train
526_6_81.pkl,train
527_6_82.pkl,train
528_6_83.pkl,train
529_6_84.pkl,train
530_6_85.pkl,train
531_6_86.pkl,train
532_6_87.pkl,train
533_6_88.pkl,train
534_6_89.pkl,train
535_6_90.pkl,train
536_6_91.pkl,train
537_6_92.pkl,train
538_7_10.pkl,val
539_7_11.pkl,val
540_7_12.pkl,val
541_7_13.pkl,val
542_7_14.pkl,val
543_7_15.pkl,val
544_7_16.pkl,val
545_7_17.pkl,val
546_7_18.pkl,val
547_7_19.pkl,val
548_7_20.pkl,val
549_7_21.pkl,val
550_7_22.pkl,val
551_7_23.pkl,val
552_7_24.pkl,val
553_7_25.pkl,val
554_7_26.pkl,val
555_7_27.pkl,val
556_7_28.pkl,val
557_7_29.pkl,val
558_7_30.pkl,val
559_7_31.pkl,val
560_7_32.pkl,val
561_7_33.pkl,val
562_7_34.pkl,val
563_7_35.pkl,val
564_7_36.pkl,val
565_7_37.pkl,val
566_7_38.pkl,val
567_7_39.pkl,val
568_7_40.pkl,val
569_7_41.pkl,val
570_7_42.pkl,val
571_7_43.pkl,val
572_7_44.pkl,val
573_7_45.pkl,val
574_7_46.pkl,val
575_7_47.pkl,val
576_7_48.pkl,val
577_7_49.pkl,val
578_7_50.pkl,val
579_7_51.pkl,val
580_7_52.pkl,val
581_7_53.pkl,val
582_7_54.pkl,val
583_7_55.pkl,val
584_7_56.pkl,val
585_7_57.pkl,val
586_7_58.pkl,val
587_7_59.pkl,val
588_7_60.pkl,val
589_7_61.pkl,val
590_7_62.pkl,val
591_7_63.pkl,val
592_7_64.pkl,val
593_7_65.pkl,val
594_7_66.pkl,val
595_7_67.pkl,val
596_7_68.pkl,val
597_7_69.pkl,val
598_7_70.pkl,val
599_7_71.pkl,val
600_7_72.pkl,val
601_7_73.pkl,val
602_7_74.pkl,val
603_7_75.pkl,val
604_7_76.pkl,val
605_7_77.pkl,val
606_7_78.pkl,val
607_7_79.pkl,val
608_7_80.pkl,val
609_7_81.pkl,val
610_7_82.pkl,val
611_7_83.pkl,val
612_7_84.pkl,val
613_7_85.pkl,val
614_7_86.pkl,val
615_7_87.pkl,val
616_7_88.pkl,val
617_7_89.pkl,val
618_7_90.pkl,val
619_7_91.pkl,val
620_7_92.pkl,val
621_8_7.pkl,val
622_8_8.pkl,val
623_8_9.pkl,val
624_8_10.pkl,val
625_8_11.pkl,val
626_8_12.pkl,val
627_8_13.pkl,val
628_8_14.pkl,val
629_8_15.pkl,val
630_8_16.pkl,val
631_8_17.pkl,val
632_8_18.pkl,val
633_8_19.pkl,val
634_8_20.pkl,val
635_8_21.pkl,val
636_8_22.pkl,val
637_8_23.pkl,val
638_8_24.pkl,val
639_8_25.pkl,val
640_8_26.pkl,val
641_8_27.pkl,val
642_8_28.pkl,val
643_8_29.pkl,val
644_8_30.pkl,val
645_8_31.pkl,val
646_8_32.pkl,val
647_8_33.pkl,val
648_8_34.pkl,val
649_8_35.pkl,val
650_8_36.pkl,val
651_8_37.pkl,val
652_8_38.pkl,val
653_8_39.pkl,val
654_8_40.pkl,val
655_8_41.pkl,val
656_8_42.pkl,val
657_8_43.pkl,val
658_8_44.pkl,val
659_8_45.pkl,val
660_8_46.pkl,val
661_8_47.pkl,val
662_8_48.pkl,val
663_8_49.pkl,val
664_8_50.pkl,val
665_8_51.pkl,val
666_8_52.pkl,val
667_8_53.pkl,val
668_8_54.pkl,val
669_8_55.pkl,val
670_8_56.pkl,val
671_8_57.pkl,val
672_8_58.pkl,val
673_8_59.pkl,val
674_8_60.pkl,val
675_8_61.pkl,val
676_8_62.pkl,val
677_8_63.pkl,val
678_8_64.pkl,val
679_8_65.pkl,val
680_8_66.pkl,val
681_8_67.pkl,val
682_8_68.pkl,val
683_8_69.pkl,val
684_8_70.pkl,val
685_8_71.pkl,val
686_8_72.pkl,val
687_8_73.pkl,val
688_8_74.pkl,val
689_8_75.pkl,val
690_8_76.pkl,val
691_8_77.pkl,val
692_8_78.pkl,val
693_8_79.pkl,val
694_8_80.pkl,val
695_8_81.pkl,val
696_8_82.pkl,val
697_8_83.pkl,val
698_8_84.pkl,val
699_8_85.pkl,val
700_8_86.pkl,val
701_8_87.pkl,val
702_8_88.pkl,val
703_8_89.pkl,val
704_8_90.pkl,val
705_8_91.pkl,val
706_8_92.pkl,val
707_9_7.pkl,train
708_9_8.pkl,train
709_9_9.pkl,train
710_9_10.pkl,train
711_9_11.pkl,train
712_9_12.pkl,train
713_9_13.pkl,train
714_9_14.pkl,train
715_9_15.pkl,train
716_9_16.pkl,train
717_9_17.pkl,train
718_9_18.pkl,train
719_9_19.pkl,train
720_9_20.pkl,train
721_9_21.pkl,train
722_9_22.pkl,train
723_9_23.pkl,train
724_9_24.pkl,train
725_9_25.pkl,train
726_9_26.pkl,train
727_9_27.pkl,train
728_9_28.pkl,train
729_9_29.pkl,train
730_9_30.pkl,train
731_9_31.pkl,train
732_9_32.pkl,train
733_9_33.pkl,train
734_9_34.pkl,train
735_9_35.pkl,train
736_9_36.pkl,train
737_9_37.pkl,train
738_9_38.pkl,train
739_9_39.pkl,train
740_9_40.pkl,train
741_9_41.pkl,train
742_9_42.pkl,train
743_9_43.pkl,train
744_9_44.pkl,train
745_9_45.pkl,train
746_9_46.pkl,train
747_9_47.pkl,train
748_9_48.pkl,train
749_9_49.pkl,train
750_9_50.pkl,train
751_9_51.pkl,train
752_9_52.pkl,train
753_9_53.pkl,train
754_9_54.pkl,train
755_9_55.pkl,train
756_9_56.pkl,train
757_9_57.pkl,train
758_9_58.pkl,train
759_9_59.pkl,train
760_9_60.pkl,train
761_9_61.pkl,train
762_9_62.pkl,train
763_9_63.pkl,train
764_9_64.pkl,train
765_9_65.pkl,train
766_9_66.pkl,train
767_9_67.pkl,train
768_9_68.pkl,train
769_9_69.pkl,train
770_9_70.pkl,train
771_9_71.pkl,train
772_9_72.pkl,train
773_9_73.pkl,train
774_9_74.pkl,train
775_9_75.pkl,train
776_9_76.pkl,train
777_9_77.pkl,train
778_9_78.pkl,train
779_9_79.pkl,train
780_9_80.pkl,train
781_9_81.pkl,train
782_9_82.pkl,train
783_9_83.pkl,train
784_9_84.pkl,train
785_9_85.pkl,train
786_9_86.pkl,train
787_9_87.pkl,train
788_9_88.pkl,train
789_9_89.pkl,train
790_9_90.pkl,train
791_9_91.pkl,train
792_9_92.pkl,train
793_10_7.pkl,train
794_10_8.pkl,train
795_10_9.pkl,train
796_10_10.pkl,train
797_10_11.pkl,train
798_10_12.pkl,train
799_10_13.pkl,train
800_10_14.pkl,train
801_10_15.pkl,train
802_10_16.pkl,train
803_10_17.pkl,train
804_10_18.pkl,train
805_10_19.pkl,train
806_10_20.pkl,train
807_10_21.pkl,train
808_10_22.pkl,train
809_10_23.pkl,train
810_10_24.pkl,train
811_10_25.pkl,train
812_10_26.pkl,train
813_10_27.pkl,train
814_10_28.pkl,train
815_10_29.pkl,train
816_10_30.pkl,train
817_10_31.pkl,train
818_10_32.pkl,train
819_10_33.pkl,train
820_10_34.pkl,train
821_10_35.pkl,train
822_10_36.pkl,train
823_10_37.pkl,train
824_10_38.pkl,train
825_10_39.pkl,train
826_10_40.pkl,train
827_10_41.pkl,train
828_10_42.pkl,train
829_10_43.pkl,train
830_10_44.pkl,train
831_10_45.pkl,train
832_10_46.pkl,train
833_10_47.pkl,train
834_10_48.pkl,train
835_10_49.pkl,train
836_10_50.pkl,train
837_10_51.pkl,train
838_10_52.pkl,train
839_10_53.pkl,train
840_10_54.pkl,train
841_10_55.pkl,train
842_10_56.pkl,train
843_10_57.pkl,train
844_10_58.pkl,train
845_10_59.pkl,train
846_10_60.pkl,train
847_10_61.pkl,train
848_10_62.pkl,train
849_10_63.pkl,train
850_10_64.pkl,train
851_10_65.pkl,train
852_10_66.pkl,train
853_10_67.pkl,train
854_10_68.pkl,train
855_10_69.pkl,train
856_10_70.pkl,train
857_10_71.pkl,train
858_10_72.pkl,train
859_10_73.pkl,train
860_10_74.pkl,train
861_10_75.pkl,train
862_10_76.pkl,train
863_10_77.pkl,train
864_10_78.pkl,train
865_10_79.pkl,train
866_10_80.pkl,train
867_10_81.pkl,train
868_10_82.pkl,train
869_10_83.pkl,train
870_10_84.pkl,train
871_10_85.pkl,train
872_10_86.pkl,train
873_10_87.pkl,train
874_10_88.pkl,train
875_10_89.pkl,train
876_10_90.pkl,train
877_10_91.pkl,train
878_10_92.pkl,train
879_11_8.pkl,train
880_11_9.pkl,train
881_11_10.pkl,train
882_11_11.pkl,train
883_11_12.pkl,train
884_11_13.pkl,train
885_11_14.pkl,train
886_11_15.pkl,train
887_11_16.pkl,train
888_11_17.pkl,train
889_11_18.pkl,train
890_11_19.pkl,train
891_11_20.pkl,train
892_11_21.pkl,train
893_11_22.pkl,train
894_11_23.pkl,train
895_11_24.pkl,train
896_11_25.pkl,train
897_11_26.pkl,train
898_11_27.pkl,train
899_11_28.pkl,train
900_11_29.pkl,train
901_11_30.pkl,train
902_11_31.pkl,train
903_11_32.pkl,train
904_11_33.pkl,train
905_11_34.pkl,train
906_11_35.pkl,train
907_11_36.pkl,train
908_11_37.pkl,train
909_11_38.pkl,train
910_11_39.pkl,train
911_11_40.pkl,train
912_11_41.pkl,train
913_11_42.pkl,train
914_11_43.pkl,train
915_11_44.pkl,train
916_11_45.pkl,train
917_11_46.pkl,train
918_11_47.pkl,train
919_11_48.pkl,train
920_11_49.pkl,train
921_11_50.pkl,train
922_11_51.pkl,train
923_11_52.pkl,train
924_11_53.pkl,train
925_11_54.pkl,train
926_11_55.pkl,train
927_11_56.pkl,train
928_11_57.pkl,train
929_11_58.pkl,train
930_11_59.pkl,train
931_11_60.pkl,train
932_11_61.pkl,train
933_11_62.pkl,train
934_11_63.pkl,train
935_11_64.pkl,train
936_11_65.pkl,train
937_11_66.pkl,train
938_11_67.pkl,train
939_11_68.pkl,train
940_11_69.pkl,train
941_11_70.pkl,train
942_11_71.pkl,train
943_11_72.pkl,train
944_11_73.pkl,train
945_11_74.pkl,train
946_11_75.pkl,train
947_11_76.pkl,train
948_11_77.pkl,train
949_11_78.pkl,train
950_11_79.pkl,train
951_11_80.pkl,train
952_11_81.pkl,train
953_11_82.pkl,train
954_11_83.pkl,train
955_11_84.pkl,train
956_11_85.pkl,train
957_11_86.pkl,train
958_11_87.pkl,train
959_11_88.pkl,train
960_11_89.pkl,train
961_11_90.pkl,train
962_11_91.pkl,train
963_11_92.pkl,train
1000_12_39.pkl,train
1001_12_40.pkl,train
1002_12_41.pkl,train
1003_12_42.pkl,train
1004_12_43.pkl,train
1005_12_44.pkl,train
1006_12_45.pkl,train
1007_12_46.pkl,train
1008_12_47.pkl,train
1009_12_48.pkl,train
1010_12_49.pkl,train
1011_12_50.pkl,train
1012_12_51.pkl,train
1013_12_52.pkl,train
1014_12_53.pkl,train
1015_12_54.pkl,train
1016_12_55.pkl,train
1017_12_56.pkl,train
1018_12_57.pkl,train
1019_12_58.pkl,train
1020_12_59.pkl,train
1021_12_60.pkl,train
1022_12_61.pkl,train
1023_12_62.pkl,train
1024_12_63.pkl,train
1025_12_64.pkl,train
1026_12_65.pkl,train
1027_12_66.pkl,train
1028_12_67.pkl,train
1029_12_68.pkl,train
1030_12_69.pkl,train
1031_12_70.pkl,train
1032_12_71.pkl,train
1033_12_72.pkl,train
1034_12_73.pkl,train
1035_12_74.pkl,train
1036_12_75.pkl,train
1037_12_76.pkl,train
1038_12_77.pkl,train
1039_12_78.pkl,train
1040_12_79.pkl,train
1041_12_80.pkl,train
1042_12_81.pkl,train
1043_12_82.pkl,train
1044_12_83.pkl,train
1045_12_84.pkl,train
1046_12_85.pkl,train
1047_12_86.pkl,train
1048_12_87.pkl,train
1049_12_88.pkl,train
1050_12_89.pkl,train
1051_12_90.pkl,train
1052_12_91.pkl,train
1053_12_92.pkl,train
964_12_3.pkl,train
965_12_4.pkl,train
966_12_5.pkl,train
967_12_6.pkl,train
968_12_7.pkl,train
969_12_8.pkl,train
970_12_9.pkl,train
971_12_10.pkl,train
972_12_11.pkl,train
973_12_12.pkl,train
974_12_13.pkl,train
975_12_14.pkl,train
976_12_15.pkl,train
977_12_16.pkl,train
978_12_17.pkl,train
979_12_18.pkl,train
980_12_19.pkl,train
981_12_20.pkl,train
982_12_21.pkl,train
983_12_22.pkl,train
984_12_23.pkl,train
985_12_24.pkl,train
986_12_25.pkl,train
987_12_26.pkl,train
988_12_27.pkl,train
989_12_28.pkl,train
990_12_29.pkl,train
991_12_30.pkl,train
992_12_31.pkl,train
993_12_32.pkl,train
994_12_33.pkl,train
995_12_34.pkl,train
996_12_35.pkl,train
997_12_36.pkl,train
998_12_37.pkl,train
999_12_38.pkl,train
1054_13_9.pkl,train
1055_13_10.pkl,train
1056_13_11.pkl,train
1057_13_12.pkl,train
1058_13_13.pkl,train
1059_13_14.pkl,train
1060_13_15.pkl,train
1061_13_16.pkl,train
1062_13_17.pkl,train
1063_13_18.pkl,train
1064_13_19.pkl,train
1065_13_20.pkl,train
1066_13_21.pkl,train
1067_13_22.pkl,train
1068_13_23.pkl,train
1069_13_24.pkl,train
1070_13_25.pkl,train
1071_13_26.pkl,train
1072_13_27.pkl,train
1073_13_28.pkl,train
1074_13_29.pkl,train
1075_13_30.pkl,train
1076_13_31.pkl,train
1077_13_32.pkl,train
1078_13_33.pkl,train
1079_13_34.pkl,train
1080_13_35.pkl,train
1081_13_36.pkl,train
1082_13_37.pkl,train
1083_13_38.pkl,train
1084_13_39.pkl,train
1085_13_40.pkl,train
1086_13_41.pkl,train
1087_13_42.pkl,train
1088_13_43.pkl,train
1089_13_44.pkl,train
1090_13_45.pkl,train
1091_13_46.pkl,train
1092_13_47.pkl,train
1093_13_48.pkl,train
1094_13_49.pkl,train
1095_13_50.pkl,train
1096_13_51.pkl,train
1097_13_52.pkl,train
1098_13_53.pkl,train
1099_13_54.pkl,train
1100_13_55.pkl,train
1101_13_56.pkl,train
1102_13_57.pkl,train
1103_13_58.pkl,train
1104_13_59.pkl,train
1105_13_60.pkl,train
1106_13_61.pkl,train
1107_13_62.pkl,train
1108_13_63.pkl,train
1109_13_64.pkl,train
1110_13_65.pkl,train
1111_13_66.pkl,train
1112_13_67.pkl,train
1113_13_68.pkl,train
1114_13_69.pkl,train
1115_13_70.pkl,train
1116_13_71.pkl,train
1117_13_72.pkl,train
1118_13_73.pkl,train
1119_13_74.pkl,train
1120_13_75.pkl,train
1121_13_76.pkl,train
1122_13_77.pkl,train
1123_13_78.pkl,train
1124_13_79.pkl,train
1125_13_80.pkl,train
1126_13_81.pkl,train
1127_13_82.pkl,train
1128_13_83.pkl,train
1129_13_84.pkl,train
1130_13_85.pkl,train
1131_13_86.pkl,train
1132_13_87.pkl,train
1133_13_88.pkl,train
1134_13_89.pkl,train
1135_13_90.pkl,train
1136_13_91.pkl,train
1137_13_92.pkl,train
1138_14_9.pkl,val
1139_14_10.pkl,val
1140_14_11.pkl,val
1141_14_12.pkl,val
1142_14_13.pkl,val
1143_14_14.pkl,val
1144_14_15.pkl,val
1145_14_16.pkl,val
1146_14_17.pkl,val
1147_14_18.pkl,val
1148_14_19.pkl,val
1149_14_20.pkl,val
1150_14_21.pkl,val
1151_14_22.pkl,val
1152_14_23.pkl,val
